regime,feature_level,n_template_dims,classifier,n_folds,accuracy_mean,accuracy_std,accuracy_ci_lo,accuracy_ci_hi,auc_mean,auc_std,auc_ci_lo,auc_ci_hi,eer_mean,eer_std,eer_ci_lo,eer_ci_hi,precision_mean,precision_std,precision_ci_lo,precision_ci_hi,recall_mean,recall_std,recall_ci_lo,recall_ci_hi,f1_mean,f1_std,f1_ci_lo,f1_ci_hi,ap_mean,ap_std,ap_ci_lo,ap_ci_hi,rank_1_accuracy_mean,rank_5_accuracy_mean,rank_10_accuracy_mean,rank_20_accuracy_mean
single_key,3,234,RF,25,0.87858,0.00670925977039692,0.8711230375766847,0.8860369624233153,0.9947745252525252,0.0009470908489280429,0.9937218873887949,0.9958271631162555,0.017854343434343438,0.0019481002626150162,0.015689140274485557,0.02001954659420132,0.8838620623699001,0.006406893333871509,0.8767411631238059,0.8909829616159942,0.87858,0.0067092597703968864,0.8711230375766847,0.8860369624233153,0.8768454968416772,0.007006923370606564,0.869057698177478,0.8846332955058764,0.9126842295789446,0.005690528852791948,0.9063595289001467,0.9190089302577424,0.87932,0.97206,0.98536,0.99264
single_key,4,288,MLP,25,0.7550999999999999,0.012707445324165928,0.7409763938912096,0.7692236061087901,0.9932370101010102,0.0007213300262487617,0.9924352926113581,0.9940387275906623,0.02316424242424243,0.0020720452890225557,0.020861281384065785,0.025467203464419077,0.757669352953976,0.014071007624154207,0.7420302245400685,0.7733084813678834,0.7550999999999999,0.012707445324165937,0.7409763938912096,0.7692236061087901,0.7510270909405922,0.013819876784862734,0.7356670802380297,0.7663871016431546,0.8215799583955022,0.01244519671588924,0.8077478267689067,0.8354120900220978,0.7550999999999999,0.9504,0.97812,0.99226
single_key,4,288,LR,25,0.834,0.008286535263104052,0.8247899851561734,0.8432100148438265,0.9961420505050504,0.0003973126153354102,0.9957004600249892,0.9965836409851117,0.014690505050505055,0.0009399608979334804,0.013645791723678394,0.015735218377331717,0.8417268283458189,0.009119060528069566,0.8315915087992739,0.8518621478923639,0.8340000000000001,0.008286535263104041,0.8247899851561735,0.8432100148438266,0.8341458839114863,0.008539439740989146,0.8246547800574237,0.8436369877655489,0.8946490509999243,0.0057329486537161176,0.8882772031137859,0.9010208988860627,0.834,0.96352,0.98406,0.99408
single_key,4,288,SVM,25,0.7834,0.009454936981986363,0.7728913727889067,0.7939086272110932,0.9935198383838383,0.0006050652472796706,0.9928473426142563,0.9941923341534202,0.025073434343434346,0.0017720796417894252,0.023103868139089278,0.027043000547779413,0.8013007133848196,0.010161114378683174,0.7900072099740303,0.8125942167956088,0.7833999999999999,0.009454936981986314,0.7728913727889067,0.793908627211093,0.7866051222575599,0.009814188803600693,0.7756972069840032,0.7975130375311165,0.8595775530074432,0.007302892539810588,0.8514608013665009,0.8676943046483855,0.79592,0.9353199999999999,0.96514,0.9826999999999999
single_key,4,288,DT,25,0.56796,0.013746150976424868,0.5526819313598951,0.583238068640105,0.7821019393939393,0.006916715126990243,0.7744144020858271,0.7897894767020516,0.21785878787878787,0.006923602905052519,0.2101635951952769,0.22555398056229886,0.57824363122601,0.013866578226036387,0.5628317145153535,0.5936555479366664,0.56796,0.013746150976424891,0.5526819313598951,0.583238068640105,0.5671529765590847,0.013919305263569427,0.5516824567310902,0.5826234963870792,0.36456176789344935,0.0163745442979593,0.3463623888699166,0.3827611469169821,0.56796,0.5858,0.6076400000000001,0.6572
single_key,4,288,RF,25,0.86426,0.00850382266983501,0.8548084825042414,0.8737115174957587,0.9932208737373738,0.0011247130411019663,0.991970818862242,0.9944709286125055,0.021387474747474752,0.0020675801049105896,0.01908947650666429,0.023685472988285213,0.8685461968904689,0.008151162472713091,0.8594866412397024,0.8776057525412353,0.86426,0.008503822669835008,0.8548084825042414,0.8737115174957587,0.8606686717413222,0.008991197407624595,0.850675464814815,0.8706618786678294,0.8929848132529525,0.005742546245157867,0.8866022981872467,0.8993673283186584,0.8639199999999999,0.9652799999999999,0.9810000000000001,0.9906599999999999
single_key,5,359,MLP,25,0.73406,0.019153611495833712,0.7127718451091422,0.7553481548908579,0.9932184949494949,0.0009232500493310297,0.992192354784888,0.9942446351141018,0.023932020202020215,0.0024109523563307553,0.021252383142073995,0.026611657261966435,0.7363340824308297,0.02094541329408348,0.7130544412751931,0.7596137235864662,0.7340600000000002,0.019153611495833733,0.7127718451091423,0.755348154890858,0.7294133438265886,0.0202274202179898,0.7069317113294117,0.7518949763237656,0.8007271034956064,0.01799101394628412,0.7807311099663762,0.8207230970248366,0.73406,0.9454799999999999,0.97922,0.99386
single_key,5,359,LR,25,0.8237599999999999,0.007189575787207477,0.8157691935147099,0.83175080648529,0.9961869696969697,0.00040047791559353187,0.9957418611648594,0.9966320782290801,0.014567777777777782,0.0012553516615963405,0.013172525471424395,0.01596303008413117,0.8312821300785853,0.006582666028779115,0.8239658694326011,0.8385983907245695,0.82376,0.007189575787207479,0.81576919351471,0.8317508064852901,0.8239051049284256,0.007011974505693073,0.8161116922135228,0.8316985176433285,0.8871926101644289,0.00460532038226893,0.8820740572669196,0.8923111630619381,0.8237599999999999,0.9645,0.9841200000000001,0.99456
single_key,5,359,SVM,25,0.78504,0.007545583697324777,0.7766535108762375,0.7934264891237625,0.9944222525252525,0.0005873163044319274,0.9937694837008774,0.9950750213496277,0.023042323232323237,0.0018477653219584294,0.020988636679039892,0.025096009785606582,0.8058140972300145,0.00660194641740919,0.7984764075235317,0.8131517869364974,0.78504,0.0075455836973247386,0.7766535108762375,0.7934264891237625,0.7892678406949492,0.007311935380987638,0.7811410384479542,0.7973946429419441,0.8612839992839473,0.006452158744747011,0.8541127900961419,0.8684552084717526,0.7994000000000001,0.94184,0.9693999999999999,0.9875
single_key,5,359,DT,25,0.50764,0.010595321294483399,0.4958639001827707,0.5194160998172292,0.7516462171717173,0.005374796108275147,0.7456724355648058,0.7576199987786288,0.24830808080808084,0.005372649326334599,0.24233668522776677,0.25427947638839493,0.5168715192750484,0.010800802337320744,0.5048670389109959,0.5288759996391008,0.50764,0.01059532129448342,0.4958639001827707,0.5194160998172292,0.5064140579745814,0.01038632104919415,0.49487025009847835,0.5179578658506844,0.3022581188944777,0.011509139278465324,0.2894663621193274,0.31504987566962794,0.50764,0.52988,0.5560400000000001,0.61056
single_key,5,359,RF,25,0.8457999999999999,0.006976149845485448,0.8380464043668823,0.8535535956331175,0.992365207070707,0.0009009102238779775,0.9913638963574327,0.9933665177839812,0.024219595959595965,0.001865329429955179,0.022146387894579136,0.026292804024612794,0.8487134446775386,0.006626475481120561,0.8413484923053319,0.8560783970497453,0.8457999999999999,0.006976149845485487,0.8380464043668822,0.8535535956331176,0.8404176564442369,0.007342771934012129,0.8322565811142139,0.84857873177426,0.8740602642882852,0.004216554954229488,0.8693738021560143,0.8787467264205561,0.8463799999999999,0.9596399999999999,0.9791999999999998,0.9900000000000001
single_key,6,414,MLP,25,0.73142,0.013478903268936,0.7164389620578648,0.7464010379421351,0.9928977979797979,0.0008514083611606889,0.9919515057846313,0.9938440901749646,0.023617373737373742,0.0020600058801540913,0.021327793818602944,0.02590695365614454,0.733903035482862,0.014236980663319358,0.7180794374316632,0.7497266335340607,0.73142,0.01347890326893604,0.7164389620578647,0.7464010379421352,0.7266659412110243,0.014530516627735563,0.7105160945524605,0.7428157878695882,0.7950165779327141,0.01537426825640389,0.7779289491037009,0.8121042067617272,0.73142,0.94868,0.9804600000000002,0.99378
single_key,6,414,LR,25,0.8250200000000001,0.006904829227914814,0.8173456731958489,0.8326943268041512,0.9962922323232324,0.00031370802863526923,0.9959435636084292,0.9966409010380356,0.014218989898989905,0.0010435378866881857,0.013059156612660126,0.015378823185319683,0.832689111176809,0.006279340456361672,0.8257099797332933,0.8396682426203247,0.8250200000000001,0.006904829227914814,0.8173456731958489,0.8326943268041512,0.8252475760198216,0.006865978140346363,0.8176164300001411,0.8328787220395021,0.8879235456308979,0.005266253298528009,0.8820704032124073,0.8937766880493886,0.8250200000000001,0.96356,0.98542,0.9952
single_key,6,414,SVM,25,0.79428,0.008576955559326796,0.7847471994376272,0.8038128005623728,0.9950561717171716,0.0005010828636865598,0.9944992464805062,0.995613096953837,0.02085606060606061,0.0014593727620521994,0.01923405039619371,0.022478070815927512,0.8112761509794807,0.00721219760406424,0.8032602016253764,0.819292100333585,0.79428,0.008576955559326799,0.7847471994376272,0.8038128005623728,0.7973653862312932,0.008239248457481153,0.7882079279950084,0.8065228444675779,0.8712716828752106,0.007515939080774814,0.8629181420645604,0.8796252236858608,0.8092,0.9480399999999999,0.9735,0.98882
single_key,6,414,DT,25,0.47247999999999996,0.0082770767786701,0.4632804977261766,0.48167950227382333,0.7338685858585859,0.004175130251884867,0.729228164937917,0.7385090067792549,0.2660773737373738,0.004175169996300796,0.2614369086430365,0.2707178388317111,0.4799577066962405,0.007936724660370187,0.47113648653455953,0.48877892685792146,0.47247999999999996,0.0082770767786701,0.4632804977261766,0.48167950227382333,0.4706294499492536,0.007799994210912261,0.4619601979418286,0.4792987019566786,0.26490866441719335,0.006863216424433336,0.25728058788840935,0.27253674094597735,0.47247999999999996,0.49528,0.5246200000000001,0.58088
single_key,6,414,RF,25,0.83064,0.007411308926228897,0.8224027496830101,0.83887725031699,0.9908785404040404,0.0012983148847027766,0.9894355369073541,0.9923215439007268,0.02824636363636364,0.002086566473989221,0.025927263121141443,0.030565464151585835,0.8337462871765277,0.00760252866317698,0.8252965069468774,0.8421960674061779,0.83064,0.007411308926228892,0.8224027496830101,0.83887725031699,0.8245732536627202,0.007582464192647085,0.8161457739562133,0.833000733369227,0.8542823771434384,0.006548919681540855,0.8470036236520273,0.8615611306348494,0.83122,0.9527199999999999,0.9747799999999998,0.98844
per_subject,1,109,MLP,25,0.83666,0.01567224191577793,0.8192411903168941,0.8540788096831058,0.9947841111111111,0.0008727836796582373,0.9938140614594921,0.99575416076273,0.017920505050505055,0.002784216416847772,0.01482600611778851,0.0210150039832216,0.8401007203995625,0.016693925355530298,0.8215463674107149,0.8586550733884102,0.83666,0.01567224191577793,0.8192411903168941,0.8540788096831058,0.8343919400731349,0.01656036837760299,0.8159860281045872,0.8527978520416826,0.8989591356446234,0.013230692527335339,0.8842539698905567,0.91366430139869,0.83666,0.9571200000000001,0.9787800000000001,0.99164
per_subject,1,109,LR,25,0.9780600000000002,0.0033270357176722145,0.9743621881434409,0.9817578118565594,0.9998861313131313,4.774769529032382e-05,0.9998330624528152,0.9999392001734474,0.0008017171717171718,0.0003092370118594994,0.0004580177389557296,0.001145416604478614,0.9791953262503539,0.00314647657560889,0.9756981956587374,0.9826924568419704,0.9780600000000002,0.0033270357176722115,0.974362188143441,0.9817578118565593,0.9780090546913897,0.0033718435674939032,0.9742614414463279,0.9817566679364514,0.9953331874076643,0.0012095253108178755,0.9939888684959695,0.9966775063193591,0.9780600000000002,0.99476,0.99728,0.9991000000000001
per_subject,1,109,SVM,25,0.9780599999999999,0.0028296053906272317,0.9749150537923993,0.9812049462076006,0.9998141515151515,6.069168684670304e-05,0.9997466961409803,0.9998816068893227,0.0014021212121212124,0.00039503947238605613,0.0009630572017654414,0.0018411852224769834,0.9801364981689215,0.0024796235014300336,0.9773805370186738,0.9828924593191691,0.9780599999999999,0.0028296053906272218,0.9749150537923993,0.9812049462076006,0.9782686027777859,0.0028173646146123403,0.975137261499775,0.9813999440557969,0.9938900518033493,0.00134554856275213,0.9923945507474117,0.995385552859287,0.9762400000000001,0.99106,0.99396,0.9966799999999999
per_subject,1,109,DT,25,0.8201200000000002,0.01063237979005639,0.8083027117628245,0.8319372882371758,0.9091515151515153,0.005369888782856817,0.9031831877590023,0.9151198425440282,0.09084848484848486,0.005369888782856776,0.0848801574559719,0.09681681224099782,0.8269009232040925,0.010926447814121066,0.8147567950053723,0.8390450514028126,0.8201200000000002,0.010632379790056417,0.8083027117628245,0.8319372882371758,0.8193777920230986,0.01078971526354187,0.8073856343139116,0.8313699497322855,0.6898714816151739,0.01700250738490284,0.6709741571695205,0.7087688060608273,0.8201200000000002,0.82756,0.83742,0.8564200000000001
per_subject,1,109,RF,25,0.9780599999999999,0.003694928957368467,0.9739532956339703,0.9821667043660296,0.998957383838384,0.0003845267340054054,0.9985300041416117,0.9993847635351562,0.0034829292929292937,0.0008935345604089259,0.002489816212064234,0.0044760423737943535,0.9792346399691203,0.003442268212365283,0.9754087537180262,0.9830605262202144,0.9780599999999999,0.003694928957368455,0.9739532956339703,0.9821667043660296,0.9779172321030651,0.003705661679212291,0.9737985989242859,0.9820358652818444,0.9897679456024169,0.0018850634166783628,0.9876728043282991,0.9918630868765347,0.9777800000000001,0.9933,0.9960000000000001,0.99752
per_subject,2,180,MLP,25,0.8297,0.012614475811542862,0.8156797242414822,0.8437202757585178,0.9951336565656567,0.0007429434645078593,0.9943079169629173,0.995959396168396,0.017632323232323235,0.0017326199976979418,0.01570661418857372,0.01955803227607275,0.8332727731053154,0.013410354456238985,0.8183679232879418,0.8481776229226891,0.8297,0.012614475811542871,0.8156797242414822,0.8437202757585178,0.8273629337314172,0.01337269617685851,0.8124999389597383,0.8422259285030962,0.8955612732883499,0.01067597720686545,0.8836955289904426,0.9074270175862572,0.8297,0.95624,0.97878,0.9906999999999999
per_subject,2,180,LR,25,0.9881200000000001,0.0019487175269904985,0.9859541107857323,0.990285889214268,0.9999487676767678,2.9975105589005093e-05,0.9999154520437976,0.9999820833097379,0.000413939393939394,0.0002286050082663146,0.00015985786859062446,0.0006680209192881636,0.9887279645754703,0.001845240010598994,0.986677084762805,0.9907788443881356,0.9881200000000001,0.0019487175269904651,0.9859541107857323,0.990285889214268,0.9880973489539797,0.0019522362301237365,0.9859275489003732,0.9902671490075863,0.9980613556228987,0.0007434941111359215,0.9972350040076043,0.998887707238193,0.9881200000000001,0.9964200000000001,0.9976200000000002,0.9988799999999999
per_subject,2,180,SVM,25,0.987,0.0023673121185569614,0.9843688665938636,0.9896311334061364,0.9998735454545453,6.893493374897147e-05,0.9997969281780928,0.9999501627309978,0.0009654545454545457,0.0004845791813119117,0.0004268722174744162,0.001504036873434675,0.9880675739267986,0.002142351457533354,0.9856864715603574,0.9904486762932397,0.987,0.002367312118556975,0.9843688665938636,0.9896311334061364,0.9870604011547425,0.002354146438818397,0.9844439006563258,0.9896769016531591,0.9968147440628141,0.0011547228752513425,0.9955313349558833,0.9980981531697449,0.9854,0.9927199999999999,0.9948400000000001,0.9965400000000001
per_subject,2,180,DT,25,0.7740799999999999,0.007482869324886902,0.7657632143509387,0.782396785649061,0.8858989898989899,0.0037792269317610643,0.8816985931065348,0.890099386691445,0.1141010101010101,0.003779226931761061,0.109900613308555,0.11830140689346522,0.7822943140020271,0.007501844469631836,0.7739564385537657,0.7906321894502885,0.7740799999999999,0.0074828693248869035,0.7657632143509387,0.782396785649061,0.7733570459378772,0.007507832622538299,0.7650125149966499,0.7817015768791046,0.6218588512589256,0.011303356067941353,0.6092958108728764,0.6344218916449748,0.7740799999999999,0.78036,0.79464,0.8172599999999999
per_subject,2,180,RF,25,0.97686,0.0035134266274773293,0.9729550251987897,0.9807649748012102,0.998816898989899,0.0005489232410246814,0.9982068018820681,0.9994269960977299,0.004380707070707072,0.0009493226323864757,0.003325588706004093,0.005435825435410052,0.9779689801219703,0.0033862921912684264,0.9742053080495204,0.9817326521944202,0.9768600000000001,0.0035134266274773345,0.9729550251987897,0.9807649748012104,0.9766028947457318,0.003594585374393388,0.9726077165917244,0.9805980728997392,0.9883396604357645,0.0017226730613147784,0.9864250068487084,0.9902543140228206,0.97736,0.99224,0.9951399999999999,0.99696
per_subject,3,234,MLP,25,0.7935999999999999,0.00969643405244079,0.7828229624662559,0.8043770375337438,0.9933149696969698,0.0008414621848917777,0.9923797321136726,0.9942502072802669,0.023337575757575762,0.0018249955216051528,0.021309196548385718,0.025365954966765806,0.7986534787157454,0.009875045036160634,0.7876779251847723,0.8096290322467186,0.7936,0.009696434052440818,0.782822962466256,0.8043770375337439,0.7915173555789393,0.009875428876483927,0.7805413754311761,0.8024933357267026,0.862276469465415,0.008028272788590538,0.8533534987417606,0.8711994401890695,0.7935999999999999,0.9441200000000001,0.97218,0.98734
per_subject,3,234,LR,25,0.99024,0.002654084901932622,0.987290134879361,0.993189865120639,0.9999612828282828,3.8150242252342615e-05,0.9999188809937062,1.0000036846628595,0.0002563636363636364,0.0001514469543491534,8.803892002307817e-05,0.0004246883527041946,0.9908076639479035,0.002488037436549601,0.9880423511850838,0.9935729767107233,0.99024,0.002654084901932601,0.9872901348793611,0.9931898651206389,0.9902261552108442,0.0026655789293193624,0.9872635151294423,0.9931887952922461,0.9985171465601285,0.0005541493913232765,0.9979012408820932,0.9991330522381637,0.99024,0.99704,0.9979600000000001,0.9989800000000001
per_subject,3,234,SVM,25,0.98828,0.002784181507493117,0.9851855398670549,0.9913744601329452,0.9998973636363637,8.689621314336255e-05,0.9998007834146532,0.9999939438580743,0.00063989898989899,0.00030417502640603725,0.0003018256674098592,0.0009779723123881207,0.9893503797558489,0.002485438254834692,0.9865879558363655,0.9921128036753324,0.98828,0.002784181507493119,0.9851855398670549,0.9913744601329452,0.9883348085602419,0.002768408951173126,0.9852578787307614,0.9914117383897224,0.9976804161810913,0.0008543453680015735,0.9967308596690851,0.9986299726930974,0.9862000000000001,0.9936999999999999,0.99576,0.99738
per_subject,3,234,DT,25,0.741,0.009152640784677028,0.7308273578992155,0.7511726421007845,0.8691919191919192,0.004622545850846981,0.86405422116122,0.8743296172226184,0.13080808080808082,0.004622545850846984,0.12567038277738157,0.13594577883878006,0.749289225397387,0.00973644212479346,0.7384677211560817,0.7601107296386922,0.741,0.009152640784677046,0.7308273578992155,0.7511726421007845,0.7401769838124628,0.009359155865525427,0.7297748118901428,0.7505791557347827,0.5752201906617449,0.012695049776905554,0.5611103615020221,0.5893300198214677,0.741,0.75262,0.7687999999999999,0.797
per_subject,3,234,RF,25,0.97652,0.003459527906135949,0.9726749305763518,0.9803650694236483,0.9986038030303029,0.0004684423812918249,0.9980831558420402,0.9991244502185657,0.005297777777777779,0.0013256361015376596,0.0038244082952347495,0.006771147260320808,0.9777156869910972,0.0032932374600469663,0.9740554399845677,0.9813759339976268,0.97652,0.003459527906135958,0.9726749305763518,0.9803650694236483,0.9762155850427336,0.0035498547131785755,0.9722701224864619,0.9801610475990054,0.9867630225053823,0.0025270703085135786,0.983954326915027,0.9895717180957375,0.9766400000000001,0.9907,0.9941000000000001,0.99658
per_subject,4,288,MLP,25,0.7778,0.01912023361084622,0.7565489427387823,0.7990510572612178,0.9924825050505051,0.0015465395169051658,0.9907636139271327,0.9942013961738774,0.025548484848484862,0.003935597351432277,0.02117429118670131,0.029922678510268415,0.7808928826666132,0.020261862032108363,0.7583729700427959,0.8034127952904304,0.7778,0.019120233610846214,0.7565489427387823,0.7990510572612178,0.7743966054688091,0.020442815167520563,0.7516755736787459,0.7971176372588722,0.8445751338205514,0.01877734746492295,0.823705175099728,0.8654450925413748,0.7778,0.9372999999999999,0.9672,0.98616
per_subject,4,288,LR,25,0.98978,0.002533442980083292,0.9869642215459522,0.9925957784540478,0.9999654747474748,1.5808988420715347e-05,0.9999479039517927,0.9999830455431569,0.00032060606060606067,0.00015226644542045204,0.00015137052633117844,0.0004898415948809429,0.9903121952113484,0.002350622976930301,0.987699610841357,0.9929247795813397,0.98978,0.002533442980083301,0.9869642215459522,0.9925957784540478,0.9897851881579075,0.002516822743573095,0.9869878821558685,0.9925824941599465,0.9984266980953522,0.0005247711372462672,0.9978434446836194,0.999009951507085,0.98978,0.9971999999999999,0.99826,0.9989199999999999
per_subject,4,288,SVM,25,0.98706,0.002693820088028649,0.984065971469426,0.9900540285305741,0.9998733030303031,6.748035628865826e-05,0.9997983024343541,0.9999483036262521,0.0007840404040404045,0.00031662571760649036,0.00043212884311612834,0.0011359519649646807,0.9886642578248179,0.0022535091208664222,0.986159610008222,0.9911689056414138,0.9870599999999999,0.0026938200880286377,0.9840659714694259,0.990054028530574,0.9872712754908842,0.0026244537254881167,0.9843543437454412,0.9901882072363273,0.9975728581462994,0.0008022232221699547,0.9966812324487482,0.9984644838438506,0.98568,0.99238,0.99446,0.99682
per_subject,4,288,DT,25,0.7198,0.009723253913514075,0.7089931537089467,0.7306068462910533,0.8584848484848486,0.00491073429975459,0.8530268453075489,0.8639428516621483,0.1415151515151515,0.004910734299754578,0.13605714833785182,0.1469731546924512,0.7291321965724755,0.009445066665522193,0.7186345396593732,0.7396298534855779,0.7198,0.009723253913514075,0.7089931537089467,0.7306068462910533,0.7193083493025862,0.009433525364915662,0.7088235198917545,0.729793178713418,0.5499060585019939,0.013220905546423705,0.5352117704231691,0.5646003465808187,0.7198,0.73186,0.7497000000000001,0.77806
per_subject,4,288,RF,25,0.97592,0.0038748118233878984,0.9716133660115664,0.9802266339884336,0.9985941464646466,0.0005207214065532338,0.9980153940993237,0.9991728988299695,0.005670707070707073,0.001205638837347995,0.0043307077542606275,0.007010706387153518,0.9770911825203855,0.0036659582002220845,0.9730166775108883,0.9811656875298828,0.97592,0.0038748118233878754,0.9716133660115664,0.9802266339884336,0.9755749103844441,0.003938826462843195,0.9711971277481275,0.9799526930207607,0.9849176587858834,0.0025533738103890916,0.982079728342236,0.9877555892295309,0.97624,0.99074,0.99448,0.99684
per_subject,5,359,MLP,25,0.7506200000000001,0.01333485407994152,0.7357990645768016,0.7654409354231986,0.9898869898989899,0.0013036316900878462,0.9884380770741027,0.9913359027238772,0.03106484848484849,0.0026406957912603387,0.02812986460276366,0.03399983236693332,0.7517996053766565,0.01466006497744205,0.7355057730611314,0.7680934376921815,0.75062,0.013334854079941576,0.7357990645768014,0.7654409354231985,0.7461118295158882,0.014581063033046977,0.7299058033892548,0.7623178556425215,0.8171966028157853,0.012605792939502584,0.8031859775780026,0.8312072280535681,0.7506200000000001,0.92206,0.9582999999999999,0.9803000000000001
per_subject,5,359,LR,25,0.99208,0.0019076599976585596,0.989959743905316,0.9942002560946839,0.9999783939393939,1.2834577845162388e-05,0.9999641290326851,0.9999926588461028,0.00018464646464646465,0.00010593356589048592,6.690730306285931e-05,0.00030238562623007,0.9925040575087256,0.0017557517714691603,0.9905526388079201,0.9944554762095311,0.99208,0.001907659997658555,0.989959743905316,0.9942002560946839,0.9920786154951137,0.0019056459047309773,0.9899605979507009,0.9941966330395264,0.9988536180620768,0.00047119748505451643,0.9983299087319484,0.9993773273922053,0.99208,0.99792,0.99872,0.9992800000000002
per_subject,5,359,SVM,25,0.9874200000000001,0.002576658042245159,0.9845561904507659,0.9902838095492342,0.9999285353535354,4.809683581144378e-05,0.9998750784432949,0.9999819922637759,0.0005736363636363638,0.000364249389745739,0.0001687937871074178,0.0009784789401653098,0.9890594172737666,0.0019219711753452994,0.9869232551152403,0.9911955794322929,0.9874200000000001,0.002576658042245145,0.9845561904507659,0.9902838095492342,0.9876398727499808,0.0024549731124333244,0.9849113091116434,0.9903684363883182,0.9981517137861641,0.0007491197373258963,0.9973191096058265,0.9989843179665017,0.98508,0.9930600000000002,0.9949800000000001,0.99676
per_subject,5,359,DT,25,0.6648000000000001,0.010356157588603993,0.6532897171027882,0.676310282897212,0.8307070707070706,0.0052303826205070654,0.8248937965165596,0.8365203448975816,0.16929292929292936,0.005230382620507062,0.16347965510241833,0.1751062034834404,0.6744436714206096,0.010880867569482332,0.6623502030835058,0.6865371397577134,0.6648000000000001,0.010356157588604,0.6532897171027882,0.676310282897212,0.663668476394834,0.010506419636212922,0.6519911857380457,0.6753457670516222,0.47798835746231705,0.012613911952452149,0.46396870840125853,0.49200800652337556,0.6648000000000001,0.6807,0.6997399999999999,0.7357199999999999
per_subject,5,359,RF,25,0.9710599999999999,0.004722111109803887,0.9658116408203636,0.9763083591796362,0.9980331262626261,0.0006826386493950491,0.9972744120480265,0.9987918404772257,0.00744909090909091,0.0015813479798441397,0.005691512149670533,0.009206669668511287,0.9724903531150503,0.004587612504705885,0.9673914815210086,0.9775892247090919,0.97106,0.004722111109803872,0.9658116408203637,0.9763083591796363,0.9706814882407258,0.0048669537914535375,0.9652721446199862,0.9760908318614653,0.9808442936131435,0.0032503943484537027,0.9772316642997995,0.9844569229264876,0.97106,0.98908,0.9926200000000001,0.9960200000000001
per_subject,6,414,MLP,25,0.7508199999999999,0.011412602682999156,0.7381355381857696,0.7635044618142303,0.9904359797979798,0.0011793490772435814,0.989125200061625,0.9917467595343347,0.03064979797979799,0.002831415461651276,0.027502839980722282,0.033796755978873695,0.7515885111456351,0.012728874444150265,0.7374410877830856,0.7657359345081846,0.7508199999999999,0.011412602682999167,0.7381355381857696,0.7635044618142303,0.7462791198302378,0.012256676863818459,0.732656517347102,0.7599017223133735,0.8185276548441501,0.010187075906584967,0.8072052966647812,0.829850013023519,0.7508199999999999,0.92262,0.9584999999999999,0.9815
per_subject,6,414,LR,25,0.9927000000000001,0.001677050983124845,0.9908360527701844,0.9945639472298159,0.9999702828282828,2.3771010983291503e-05,0.9999438626952528,0.9999967029613128,0.00021313131313131317,0.00013939493058252983,5.820173894177918e-05,0.00036806088732084714,0.9930534360274865,0.0016046737137344234,0.9912699320353179,0.9948369400196552,0.9927000000000001,0.0016770509831248253,0.9908360527701844,0.9945639472298159,0.992691492728889,0.0016811610250712407,0.9908229774201195,0.9945600080376585,0.9989197904753084,0.00040880641237779945,0.9984654252904989,0.999374155660118,0.9927000000000001,0.9977400000000002,0.9988199999999999,0.9991600000000002
per_subject,6,414,SVM,25,0.9867199999999999,0.0020870633275809716,0.9844003472601374,0.9890396527398625,0.9999007272727273,6.539389635722585e-05,0.9998280456588775,0.999973408886577,0.0005619191919191922,0.0002911151080858473,0.00023836122932042097,0.0008854771545179633,0.9887403150538097,0.0016109951282549104,0.9869497851672571,0.9905308449403623,0.9867199999999999,0.002087063327580981,0.9844003472601374,0.9890396527398625,0.9870436855591039,0.0020030704034935854,0.9848173861995215,0.9892699849186863,0.9981504415697016,0.0005331400279616248,0.9975578866097019,0.9987429965297012,0.98578,0.9932799999999999,0.99544,0.9975799999999999
per_subject,6,414,DT,25,0.6365,0.008148363843946418,0.6274435548666772,0.6455564451333227,0.8164141414141413,0.00411533527472044,0.8118401792255944,0.8209881036026881,0.18358585858585863,0.004115335274720411,0.1790118963973118,0.18815982077440546,0.6460219533269078,0.008170584139682763,0.636940811592766,0.6551030950610496,0.6365,0.008148363843946438,0.6274435548666772,0.6455564451333227,0.635394111612147,0.008041645866815718,0.6264562774690958,0.6443319457551981,0.4448029493194745,0.009605174181284551,0.4341273419662956,0.4554785566726534,0.6365,0.6513599999999999,0.67538,0.7105600000000001
per_subject,6,414,RF,25,0.9647199999999999,0.004539364860124533,0.9596747529316093,0.9697652470683905,0.997140702020202,0.0009393816686456393,0.9960966324739385,0.9981847715664655,0.00935949494949495,0.001821843237454583,0.007334619325687326,0.011384370573302577,0.9661097518389987,0.004389806295480837,0.9612307306486928,0.9709887730293046,0.9647199999999999,0.004539364860124521,0.9596747529316093,0.9697652470683905,0.9637611480053383,0.0047473078551778635,0.9584847840696077,0.9690375119410689,0.9746629446273477,0.003581444228204451,0.9706823721134085,0.978643517141287,0.9656199999999999,0.98568,0.99052,0.99456
