feature_level,population,abs_correlation
6,non_mated,0.4935634472913179
6,non_mated,0.24519100202186586
6,non_mated,0.6149731654053224
6,non_mated,0.6033483471081864
6,non_mated,0.33751489791325845
6,non_mated,0.6007293925838655
6,non_mated,0.6256698784575001
6,non_mated,0.5206405244041102
6,non_mated,0.512280718774295
6,non_mated,0.4372789405197503
6,non_mated,0.5763579655449625
6,non_mated,0.6067781703696734
6,non_mated,0.6131313459172126
6,non_mated,0.21865462751537407
6,non_mated,0.56693054716558
6,non_mated,0.5260267720809678
6,non_mated,0.4960881779428205
6,non_mated,0.4707324442387113
6,non_mated,0.4894401673020711
6,non_mated,0.6073408781454539
6,non_mated,0.612556892891577
6,non_mated,0.19749742574398063
6,non_mated,0.493952743264646
6,non_mated,0.35770363127007804
6,non_mated,0.5871556361667457
6,non_mated,0.49136049195962206
6,non_mated,0.3560327812764776
6,non_mated,0.5772762799530194
6,non_mated,0.11133298330493722
6,non_mated,0.5768932054409497
6,non_mated,0.19694222868213332
6,non_mated,0.5696535428898136
6,non_mated,0.6215509268308961
6,non_mated,0.5899033627503997
6,non_mated,0.55168421291881
6,non_mated,0.4576668246555137
6,non_mated,0.614416536012291
6,non_mated,0.448372973292084
6,non_mated,0.37905335552582275
6,non_mated,0.6201558963114967
6,non_mated,0.615360806445753
6,non_mated,0.24645615911754076
6,non_mated,0.4261637295124852
6,non_mated,0.5247026887221073
6,non_mated,0.1831923502175932
6,non_mated,0.39556203063478457
6,non_mated,0.609026231295707
6,non_mated,0.4126455038597436
6,non_mated,0.4247916807623223
6,non_mated,0.6201639319805179
6,non_mated,0.5846606437579965
6,non_mated,0.5845605601952406
6,non_mated,0.5629240411210505
6,non_mated,0.3237563948987197
6,non_mated,0.6212005800452367
6,non_mated,0.3817198156927559
6,non_mated,0.6173277555625206
6,non_mated,0.3575602563029037
6,non_mated,0.4753380313485711
6,non_mated,0.27803851449141614
6,non_mated,0.4676206019550378
6,non_mated,0.5675644161372649
6,non_mated,0.5702393225413248
6,non_mated,0.4597565316834571
6,non_mated,0.17549369115179989
6,non_mated,0.5898820059355766
6,non_mated,0.2250228321322081
6,non_mated,0.0886772084450231
6,non_mated,0.38918554178940457
6,non_mated,0.3949422821042512
6,non_mated,0.5135369828291353
6,non_mated,0.39127992786557314
6,non_mated,0.6032268751341079
6,non_mated,0.5375371770300461
6,non_mated,0.5663830864012062
6,non_mated,0.40735902041903593
6,non_mated,0.5918233129985568
6,non_mated,0.4823041060558137
6,non_mated,0.44914764361904386
6,non_mated,0.2225450895445017
6,non_mated,0.6267443120591061
6,non_mated,0.6006408440133082
6,non_mated,0.6079219810846046
6,non_mated,0.5569779445664911
6,non_mated,0.5891074751456207
6,non_mated,0.4834937265081786
6,non_mated,0.44508841973224655
6,non_mated,0.6179379040821416
6,non_mated,0.6071717812129834
6,non_mated,0.6058656014464882
6,non_mated,0.4339728639477496
6,non_mated,0.5396734862347933
6,non_mated,0.5848814743016577
6,non_mated,0.5360542431405988
6,non_mated,0.34465666648944676
6,non_mated,0.4769450968505519
6,non_mated,0.6261818951299524
6,non_mated,0.37626726136000677
6,non_mated,0.6215233036993808
6,non_mated,0.5366647122297701
6,non_mated,0.20584043457646795
6,non_mated,0.41001042381059727
6,non_mated,0.24561399890811558
6,non_mated,0.6010917837491362
6,non_mated,0.20096299891712524
6,non_mated,0.5147346479391466
6,non_mated,0.5631717643401769
6,non_mated,0.6055019851410316
6,non_mated,0.5494382790152242
6,non_mated,0.5655618159245357
6,non_mated,0.5549020346465257
6,non_mated,0.5665844736505621
6,non_mated,0.1824788818358489
6,non_mated,0.42450988055954353
6,non_mated,0.5517102427240439
6,non_mated,0.6059224880808685
6,non_mated,0.46873044721875734
6,non_mated,0.20374778049153955
6,non_mated,0.40361907835446204
6,non_mated,0.3214706357672738
6,non_mated,0.5945339360834768
6,non_mated,0.3619585987335508
6,non_mated,0.2879804352350008
6,non_mated,0.3354468779039565
6,non_mated,0.601987442900725
6,non_mated,0.5674110392863819
6,non_mated,0.6063173067764004
6,non_mated,0.5585945481019218
6,non_mated,0.5038805700173813
6,non_mated,0.5741647436290597
6,non_mated,0.5136284896529927
6,non_mated,0.5308413063005736
6,non_mated,0.5771115314734749
6,non_mated,0.4624793334136924
6,non_mated,0.48475000106229643
6,non_mated,0.18592232103283124
6,non_mated,0.2012324659233595
6,non_mated,0.23563339262512925
6,non_mated,0.5365781831189882
6,non_mated,0.5440288842057767
6,non_mated,0.11385791005023387
6,non_mated,0.613378429343059
6,non_mated,0.17604239501667543
6,non_mated,0.256475765108125
6,non_mated,0.46446101753758573
6,non_mated,0.4619935842769319
6,non_mated,0.49245047215927445
6,non_mated,0.4899846987023323
6,non_mated,0.5915492774821113
6,non_mated,0.4944533163995937
6,non_mated,0.16418006453435305
6,non_mated,0.39282233360163743
6,non_mated,0.4409107193003463
6,non_mated,0.18368982094899558
6,non_mated,0.3738626252961287
6,non_mated,0.403738197493386
6,non_mated,0.5271319880799087
6,non_mated,0.3688719558307607
6,non_mated,0.48434847123312663
6,non_mated,0.25205523157552806
6,non_mated,0.599111482964682
6,non_mated,0.3404251922196294
6,non_mated,0.279912201271002
6,non_mated,0.5725282320194737
6,non_mated,0.42633625195923264
6,non_mated,0.4194020520106639
6,non_mated,0.503193055539822
6,non_mated,0.49454245733320223
6,non_mated,0.5952597754464111
6,non_mated,0.5477622012320447
6,non_mated,0.514401848914998
6,non_mated,0.33021116956515273
6,non_mated,0.591188955377747
6,non_mated,0.6045398567500997
6,non_mated,0.6146499509633366
6,non_mated,0.16658708069126796
6,non_mated,0.20580567210600612
6,non_mated,0.5422288536064912
6,non_mated,0.5930568992520099
6,non_mated,0.21170503185057213
6,non_mated,0.6008821377306202
6,non_mated,0.4451128629622002
6,non_mated,0.611637036592599
6,non_mated,0.6263012287902279
6,non_mated,0.6432645568539546
6,non_mated,0.32129079470252025
6,non_mated,0.4280108977158502
6,non_mated,0.5392385833983275
6,non_mated,0.602601764090752
6,non_mated,0.60331113407596
6,non_mated,0.4111579605523542
6,non_mated,0.5853920199258263
6,non_mated,0.5754676293217821
6,non_mated,0.2951691587920725
6,non_mated,0.42559055435924953
6,non_mated,0.5785074551589892
6,non_mated,0.30364778240199053
6,non_mated,0.31996018305049473
6,non_mated,0.5997735664174143
6,non_mated,0.6093234403736449
6,non_mated,0.4979626847221768
6,non_mated,0.5693086861691413
6,non_mated,0.5494226113709854
6,non_mated,0.6328938186984335
6,non_mated,0.5881182406335512
6,non_mated,0.6034308896169512
6,non_mated,0.5796261187544799
6,non_mated,0.5216146303861374
6,non_mated,0.5660287516604128
6,non_mated,0.29207217858956
6,non_mated,0.4495566028748739
6,non_mated,0.3733419558781363
6,non_mated,0.6166279878949168
6,non_mated,0.49462490658513286
6,non_mated,0.40430475546992406
6,non_mated,0.5917960689641727
6,non_mated,0.5461348798630934
6,non_mated,0.5799227209495853
6,non_mated,0.5987977707978441
6,non_mated,0.5880796017854867
6,non_mated,0.4399554292442447
6,non_mated,0.6338048838710908
6,non_mated,0.23545241181556112
6,non_mated,0.585347546566415
6,non_mated,0.6236549409192549
6,non_mated,0.15594106823134252
6,non_mated,0.1257515767275213
6,non_mated,0.6054270153232965
6,non_mated,0.609536855051545
6,non_mated,0.4662172051035247
6,non_mated,0.16464280035763432
6,non_mated,0.5941649483215069
6,non_mated,0.4004897440785389
6,non_mated,0.6118583164059643
6,non_mated,0.34816699936214657
6,non_mated,0.5319372774288146
6,non_mated,0.4005193535525269
6,non_mated,0.598549937024253
6,non_mated,0.5752857600504113
6,non_mated,0.3511562987785211
6,non_mated,0.627927068526509
6,non_mated,0.5001961530471164
6,non_mated,0.3533883688611092
6,non_mated,0.35371788895198436
6,non_mated,0.49182025842620675
6,non_mated,0.38848652164064373
6,non_mated,0.4468396334814814
6,non_mated,0.17424145937139604
6,non_mated,0.5307321653581988
6,non_mated,0.44414703507157366
6,non_mated,0.5891056181535693
6,non_mated,0.5880520562853934
6,non_mated,0.5580818030585352
6,non_mated,0.5939816385339189
6,non_mated,0.3122597573599818
6,non_mated,0.5774509332659885
6,non_mated,0.4727496633778227
6,non_mated,0.4850386702605849
6,non_mated,0.5776691880165845
6,non_mated,0.6231409169284224
6,non_mated,0.5879791888797926
6,non_mated,0.61365996879169
6,non_mated,0.4405595421389014
6,non_mated,0.5696807330635049
6,non_mated,0.5885743996989979
6,non_mated,0.6094246158198603
6,non_mated,0.5985811702365462
6,non_mated,0.3647551372147522
6,non_mated,0.5479541699476677
6,non_mated,0.599868574556262
6,non_mated,0.521160564601314
6,non_mated,0.48168750505350555
6,non_mated,0.6132126947312349
6,non_mated,0.23376888059386278
6,non_mated,0.2723498705511073
6,non_mated,0.4746329238407737
6,non_mated,0.621863586314829
6,non_mated,0.38841678026259147
6,non_mated,0.41516744239670716
6,non_mated,0.13607849422376042
6,non_mated,0.23502693143641862
6,non_mated,0.5736018610850208
6,non_mated,0.566370156794905
6,non_mated,0.5880212889060665
6,non_mated,0.23119484465656995
6,non_mated,0.43714155272550637
6,non_mated,0.5017356488295065
6,non_mated,0.5678747107409088
6,non_mated,0.5597759882095238
6,non_mated,0.5678106753548683
6,non_mated,0.4005935029402471
6,non_mated,0.4393351484094182
6,non_mated,0.3193012047670204
6,non_mated,0.3696858225159565
6,non_mated,0.5013572149209986
6,non_mated,0.4916246979584652
6,non_mated,0.5101302807862999
6,non_mated,0.3610522048838277
6,non_mated,0.5344269051628676
6,non_mated,0.5749646471686989
6,non_mated,0.6185423211049125
6,non_mated,0.2263673137374282
6,non_mated,0.61397913509496
6,non_mated,0.37188997175631744
6,non_mated,0.306854618657884
6,non_mated,0.3240150156247007
6,non_mated,0.5737505162322466
6,non_mated,0.3810428558503294
6,non_mated,0.5599656251020367
6,non_mated,0.5923866257629812
6,non_mated,0.5977868071726391
6,non_mated,0.44732585450091006
6,non_mated,0.23442673096229155
6,non_mated,0.5406407253155955
6,non_mated,0.5526561684315893
6,non_mated,0.5957617629354984
6,non_mated,0.6323691370893758
6,non_mated,0.4051562698411981
6,non_mated,0.559976689596859
6,non_mated,0.5878937841514272
6,non_mated,0.21725128633421367
6,non_mated,0.16432373236822406
6,non_mated,0.17556759408790668
6,non_mated,0.5055327884031028
6,non_mated,0.5116323880184329
6,non_mated,0.5949769125922367
6,non_mated,0.5728488178066891
6,non_mated,0.5950192157217464
6,non_mated,0.516478483660857
6,non_mated,0.6056619790459594
6,non_mated,0.5590463023179989
6,non_mated,0.5528863099026864
6,non_mated,0.3958922170411607
6,non_mated,0.6157458216979744
6,non_mated,0.5183714617618952
6,non_mated,0.4007955880900167
6,non_mated,0.5817444477157926
6,non_mated,0.5503748113819308
6,non_mated,0.604912282489874
6,non_mated,0.49318604796880794
6,non_mated,0.5814044679951632
6,non_mated,0.4620348121358869
6,non_mated,0.46176637395177417
6,non_mated,0.461058031211084
6,non_mated,0.6077380936201323
6,non_mated,0.20039303176985399
6,non_mated,0.5874413179714972
6,non_mated,0.5622361413494904
6,non_mated,0.6041683772362574
6,non_mated,0.606820442509071
6,non_mated,0.4610675366274641
6,non_mated,0.22095575813884097
6,non_mated,0.6030465607108062
6,non_mated,0.3974668022248281
6,non_mated,0.39787504555817244
6,non_mated,0.20342275644583183
6,non_mated,0.601654483635166
6,non_mated,0.5794320102710893
6,non_mated,0.5979744199991708
6,non_mated,0.4691754757359858
6,non_mated,0.25685679353380403
6,non_mated,0.44493085362319823
6,non_mated,0.6316757951573642
6,non_mated,0.5988892709745497
6,non_mated,0.3601036134379183
6,non_mated,0.3266733966578955
6,non_mated,0.2397979639833293
6,non_mated,0.38748341372984485
6,non_mated,0.5466656209574604
6,non_mated,0.46442789144471497
6,non_mated,0.25365964452589024
6,non_mated,0.566848694898033
6,non_mated,0.18586094412149107
6,non_mated,0.42669204641806346
6,non_mated,0.5410060555185034
6,non_mated,0.5217516647992313
6,non_mated,0.6124995238312747
6,non_mated,0.3816761668706162
6,non_mated,0.6105100997577743
6,non_mated,0.20475187764472086
6,non_mated,0.32739361980256204
6,non_mated,0.30339416483550147
6,non_mated,0.4854530785430107
6,non_mated,0.34792547764409915
6,non_mated,0.48496849804078124
6,non_mated,0.4619270114166103
6,non_mated,0.5541958709326643
6,non_mated,0.5024324817534704
6,non_mated,0.5551521328399874
6,non_mated,0.5821847663181714
6,non_mated,0.5917081624139228
6,non_mated,0.5978711934575461
6,non_mated,0.6051633740062865
6,non_mated,0.609212122400085
6,non_mated,0.5197435350754516
6,non_mated,0.4992100829018913
6,non_mated,0.4161583104384094
6,non_mated,0.6033934584822306
6,non_mated,0.5567045848762088
6,non_mated,0.16907712697677796
6,non_mated,0.6120403409478692
6,non_mated,0.4160269204953287
6,non_mated,0.5598446165252506
6,non_mated,0.37194398535229334
6,non_mated,0.6218415357983352
6,non_mated,0.6036064331626688
6,non_mated,0.5076783641564699
6,non_mated,0.5026027712684814
6,non_mated,0.4442254385663692
6,non_mated,0.2873731017752004
6,non_mated,0.17991448835373378
6,non_mated,0.38332793514602587
6,non_mated,0.26089913934086023
6,non_mated,0.5728028257056081
6,non_mated,0.3323511075664502
6,non_mated,0.16834084484334727
6,non_mated,0.6111742166615727
6,non_mated,0.5837597574870895
6,non_mated,0.44873407311788327
6,non_mated,0.5786021892406733
6,non_mated,0.30558950138858043
6,non_mated,0.6099097939427981
6,non_mated,0.5553959406066373
6,non_mated,0.6193587289444383
6,non_mated,0.5783876799617317
6,non_mated,0.6050532491777246
6,non_mated,0.26449353502623013
6,non_mated,0.5216332436289491
6,non_mated,0.5972325310253787
6,non_mated,0.6137251592270155
6,non_mated,0.5841834263903131
6,non_mated,0.4364612638301403
6,non_mated,0.49291511861299125
6,non_mated,0.23290425539742138
6,non_mated,0.6098770035768313
6,non_mated,0.6196249255241174
6,non_mated,0.5862471478257735
6,non_mated,0.3220559838584639
6,non_mated,0.6029381042843792
6,non_mated,0.6016385941369924
6,non_mated,0.5168053107657874
6,non_mated,0.5291028922332525
6,non_mated,0.2782635684145488
6,non_mated,0.5862685132169067
6,non_mated,0.564655400887958
6,non_mated,0.5059371081500871
6,non_mated,0.20034120299092442
6,non_mated,0.5848575183025608
6,non_mated,0.5596050817625671
6,non_mated,0.5301423928193458
6,non_mated,0.5931410797286647
6,non_mated,0.5955948420646842
6,non_mated,0.30053942568405173
6,non_mated,0.5756686576674876
6,non_mated,0.19824189783651194
6,non_mated,0.6022314065491954
6,non_mated,0.5571472738403618
6,non_mated,0.5212678842125414
6,non_mated,0.4068330460602007
6,non_mated,0.6475490805941397
6,non_mated,0.5076854971633055
6,non_mated,0.6241114156000864
6,non_mated,0.5926994397334137
6,non_mated,0.4921635579066466
6,non_mated,0.46446309194464763
6,non_mated,0.6128229798690785
6,non_mated,0.5795565250157869
6,non_mated,0.44851040583963225
6,non_mated,0.27374861998940886
6,non_mated,0.3370667665617324
6,non_mated,0.3219150304686209
6,non_mated,0.4753456269762531
6,non_mated,0.23098605002623765
6,non_mated,0.20965454495315763
6,non_mated,0.6139512972533345
6,non_mated,0.48616814190290514
6,non_mated,0.36966998665284
6,non_mated,0.34362221842289364
6,non_mated,0.5922723338701585
6,non_mated,0.36821490512723687
6,non_mated,0.5412307657695694
6,non_mated,0.3388605222488913
6,non_mated,0.6384477320534594
6,non_mated,0.515979223904834
6,non_mated,0.1112412738176602
6,non_mated,0.6092588534955989
6,non_mated,0.4316609068536743
6,non_mated,0.5876206374271349
6,non_mated,0.49259478473418244
6,non_mated,0.5672597273846967
6,non_mated,0.6374769530482921
6,non_mated,0.6222651331530472
6,non_mated,0.07543322429875121
6,non_mated,0.4881172247496747
6,non_mated,0.22121564203138105
6,non_mated,0.3974680804690568
6,non_mated,0.5303327713204478
6,non_mated,0.2501020548105584
6,non_mated,0.47965840144679966
6,non_mated,0.5132937244824739
6,non_mated,0.4637845997715427
6,non_mated,0.5632128187234162
6,non_mated,0.5562364068842122
6,non_mated,0.5120080130288689
6,non_mated,0.5934239861346683
6,non_mated,0.523966108351496
6,non_mated,0.6156995577524456
6,non_mated,0.6009183046368803
6,non_mated,0.4824231967398183
6,non_mated,0.5771148095820946
6,non_mated,0.5603699224028755
6,non_mated,0.6120229341544683
6,non_mated,0.42453674472993747
6,non_mated,0.6165628593573841
6,non_mated,0.5239460418405512
6,non_mated,0.5387471213550235
6,non_mated,0.5996248950708088
6,non_mated,0.5153941215305234
6,non_mated,0.16104966773350413
6,non_mated,0.3017674563376952
6,non_mated,0.5236263415487454
6,non_mated,0.5698855457008887
6,non_mated,0.21798821000093446
6,non_mated,0.579282087689764
6,non_mated,0.4526849951237111
6,non_mated,0.16165266543104126
6,non_mated,0.3127415101502346
6,non_mated,0.6060787476727116
6,non_mated,0.334603486996848
6,non_mated,0.5876431314807741
6,non_mated,0.5997723481540773
6,non_mated,0.5966133708187816
6,non_mated,0.5884024067078485
6,non_mated,0.5620155464743114
6,non_mated,0.4349564997213635
6,non_mated,0.561976844463351
6,non_mated,0.34236457639834655
6,non_mated,0.63075091708162
6,non_mated,0.5682204233873305
6,non_mated,0.6052962224584126
6,non_mated,0.34696709724744207
6,non_mated,0.6072145781700531
6,non_mated,0.556140319844053
6,non_mated,0.45380464103789386
6,non_mated,0.5821259625665728
6,non_mated,0.6162246331146891
6,non_mated,0.563781793692198
6,non_mated,0.5603829075354956
6,non_mated,0.07366574089141256
6,non_mated,0.5734095785115476
6,non_mated,0.33040792907130406
6,non_mated,0.5692751004619039
6,non_mated,0.6066211244742885
6,non_mated,0.6274978549284641
6,non_mated,0.3259977418818595
6,non_mated,0.5335301639278565
6,non_mated,0.5294761976409479
6,non_mated,0.5777608563904428
6,non_mated,0.617037594733248
6,non_mated,0.4688610330728539
6,non_mated,0.5550846987355202
6,non_mated,0.2729487955209027
6,non_mated,0.21023739857687349
6,non_mated,0.6075743564790542
6,non_mated,0.14899726877240715
6,non_mated,0.6172309022825102
6,non_mated,0.5751442962959323
6,non_mated,0.24261310827279092
6,non_mated,0.39574229999611465
6,non_mated,0.26486045780782813
6,non_mated,0.5358933020583345
6,non_mated,0.4974992494817736
6,non_mated,0.38493575538893404
6,non_mated,0.5799652718173761
6,non_mated,0.38849068071106796
6,non_mated,0.2190479565519143
6,non_mated,0.6050126330905732
6,non_mated,0.44908819548544016
6,non_mated,0.4981206350606382
6,non_mated,0.5915964688095566
6,non_mated,0.4460640569983982
6,non_mated,0.40301855540504483
6,non_mated,0.3827509494194222
6,non_mated,0.6250507486500659
6,non_mated,0.41043991910692046
6,non_mated,0.41008264343839695
6,non_mated,0.5042917510187955
6,non_mated,0.5146292805649727
6,non_mated,0.4106643375589934
6,non_mated,0.429005006507944
6,non_mated,0.5846909519244254
6,non_mated,0.5993916726353625
6,non_mated,0.6247034146780971
6,non_mated,0.49310107066729303
6,non_mated,0.3721815908139692
6,non_mated,0.4624839755083891
6,non_mated,0.566279003296841
6,non_mated,0.5183776922670981
6,non_mated,0.10238491900776332
6,non_mated,0.24788618226781833
6,non_mated,0.16878062933513882
6,non_mated,0.5782641286945367
6,non_mated,0.18123701875191245
6,non_mated,0.582489194976959
6,non_mated,0.5869539991842675
6,non_mated,0.575379437880551
6,non_mated,0.6081792071595686
6,non_mated,0.5726918337772025
6,non_mated,0.561421524251052
6,non_mated,0.3820232426728872
6,non_mated,0.5861377370675485
6,non_mated,0.5769562768405367
6,non_mated,0.5944559571494873
6,non_mated,0.4589685610653534
6,non_mated,0.5619226979215982
6,non_mated,0.4278214319653565
6,non_mated,0.3675113086571784
6,non_mated,0.5287096644038295
6,non_mated,0.17900401923598386
6,non_mated,0.6189782944501049
6,non_mated,0.42730140838444763
6,non_mated,0.5528808194905745
6,non_mated,0.4613213212915127
6,non_mated,0.4376938032568861
6,non_mated,0.41377909528034595
6,non_mated,0.5821284927238125
6,non_mated,0.20787724380960712
6,non_mated,0.32873484722335317
6,non_mated,0.6221032648979666
6,non_mated,0.4194158383195731
6,non_mated,0.258561078843436
6,non_mated,0.5961270015601837
6,non_mated,0.567829350746949
6,non_mated,0.5621104944529071
6,non_mated,0.565681215482845
6,non_mated,0.5656568940072917
6,non_mated,0.5101871605166449
6,non_mated,0.42080534086649957
6,non_mated,0.5748690590789235
6,non_mated,0.5840590936610435
6,non_mated,0.5963044317279158
6,non_mated,0.6034171397723523
6,non_mated,0.32289633439709275
6,non_mated,0.4754221736278731
6,non_mated,0.34242795585970864
6,non_mated,0.20275272418432783
6,non_mated,0.4093364806626606
6,non_mated,0.22397359660404859
6,non_mated,0.5770859036469728
6,non_mated,0.2553775127355867
6,non_mated,0.46694726051664476
6,non_mated,0.1220022121074338
6,non_mated,0.6203217300755826
6,non_mated,0.17784083524645602
6,non_mated,0.566653842821775
6,non_mated,0.5542931047771694
6,non_mated,0.47986737075832103
6,non_mated,0.6146783177260962
6,non_mated,0.5686328123191225
6,non_mated,0.6131439695875003
6,non_mated,0.5086244506179124
6,non_mated,0.35220810470943914
6,non_mated,0.5848713289272967
6,non_mated,0.23011480607700582
6,non_mated,0.39623704440645
6,non_mated,0.4711999235532649
6,non_mated,0.4862714190355225
6,non_mated,0.5857689105522107
6,non_mated,0.4935549265204196
6,non_mated,0.6003975788470617
6,non_mated,0.5855766615431066
6,non_mated,0.38185198451125363
6,non_mated,0.40394732802433897
6,non_mated,0.4477623351006783
6,non_mated,0.2973869931119262
6,non_mated,0.5481740852715957
6,non_mated,0.645127440690923
6,non_mated,0.35049926194916026
6,non_mated,0.42338071781895864
6,non_mated,0.596167946666422
6,non_mated,0.36910792160021844
6,non_mated,0.5989201178614181
6,non_mated,0.5852948725940054
6,non_mated,0.17842842329672376
6,non_mated,0.6052633832565574
6,non_mated,0.4299744034775797
6,non_mated,0.265434020933331
6,non_mated,0.14366182423399781
6,non_mated,0.5818343163019117
6,non_mated,0.5738449017635142
6,non_mated,0.13240129268343692
6,non_mated,0.3411970504837076
6,non_mated,0.41888741563724136
6,non_mated,0.5994848231266879
6,non_mated,0.5835863386646707
6,non_mated,0.27921113563291156
6,non_mated,0.5304818742019941
6,non_mated,0.4613701234072423
6,non_mated,0.48648454824899023
6,non_mated,0.33129680255887906
6,non_mated,0.08980034692542749
6,non_mated,0.4599546439656915
6,non_mated,0.21679529761978406
6,non_mated,0.37747238610710715
6,non_mated,0.5702169646009783
6,non_mated,0.45521963847621383
6,non_mated,0.29954405435099507
6,non_mated,0.4209705237532007
6,non_mated,0.24445910337801707
6,non_mated,0.4736822680959049
6,non_mated,0.4120011351866598
6,non_mated,0.5980054390188526
6,non_mated,0.1485143775091888
6,non_mated,0.554592364786519
6,non_mated,0.5908532337476375
6,non_mated,0.4422398025885015
6,non_mated,0.5792253298689576
6,non_mated,0.5800000524146218
6,non_mated,0.5870653638717119
6,non_mated,0.5936620797142633
6,non_mated,0.6240442050238636
6,non_mated,0.6024605726578542
6,non_mated,0.42470219325376896
6,non_mated,0.5224562896268279
6,non_mated,0.5816083832917932
6,non_mated,0.35932058517009835
6,non_mated,0.30760179145021604
6,non_mated,0.605803244821324
6,non_mated,0.6130816797880978
6,non_mated,0.30859825246821576
6,non_mated,0.24116667109972317
6,non_mated,0.41720559364680604
6,non_mated,0.36867720920761776
6,non_mated,0.43080192132949086
6,non_mated,0.4238685278159886
6,non_mated,0.3577705030744682
6,non_mated,0.6072817672676496
6,non_mated,0.28092490832761813
6,non_mated,0.5566806592710176
6,non_mated,0.4501655003986858
6,non_mated,0.5740175981517199
6,non_mated,0.14502565048109872
6,non_mated,0.6091481940263015
6,non_mated,0.5249695364603059
6,non_mated,0.45207513945695643
6,non_mated,0.189076915724592
6,non_mated,0.57748205332902
6,non_mated,0.5263585941546743
6,non_mated,0.5067334062624789
6,non_mated,0.6395290317784936
6,non_mated,0.5608108329714641
6,non_mated,0.6229901485079574
6,non_mated,0.6258281459004488
6,non_mated,0.35103134932886765
6,non_mated,0.40914441689296466
6,non_mated,0.5727497911946257
6,non_mated,0.49254679120982336
6,non_mated,0.5081883582416638
6,non_mated,0.3170569889101856
6,non_mated,0.5074811751656237
6,non_mated,0.46656897325169616
6,non_mated,0.5771599730395545
6,non_mated,0.5184716912917443
6,non_mated,0.5173301036219183
6,non_mated,0.32872700835780416
6,non_mated,0.5185086993996859
6,non_mated,0.5968225884145217
6,non_mated,0.4264014148593427
6,non_mated,0.4442561621885569
6,non_mated,0.5078129083290309
6,non_mated,0.5906613016278949
6,non_mated,0.5883973390235984
6,non_mated,0.3775138433711255
6,non_mated,0.4538068807636768
6,non_mated,0.3184340589397935
6,non_mated,0.5485072788864682
6,non_mated,0.5272198287403611
6,non_mated,0.41084518469547204
6,non_mated,0.5279377483144986
6,non_mated,0.5535705014255223
6,non_mated,0.4047283451965444
6,non_mated,0.49667724038417804
6,non_mated,0.6283672221658595
6,non_mated,0.6133408410219154
6,non_mated,0.350155421185904
6,non_mated,0.61050049745134
6,non_mated,0.40134819797527493
6,non_mated,0.5931184715711803
6,non_mated,0.5196301755799572
6,non_mated,0.25757809958234523
6,non_mated,0.46148017518417894
6,non_mated,0.39306027305430097
6,non_mated,0.3843135971025823
6,non_mated,0.2666740400994731
6,non_mated,0.5867932607106873
6,non_mated,0.2822918054319088
6,non_mated,0.5067627699317433
6,non_mated,0.3781374171517949
6,non_mated,0.10594394619143538
6,non_mated,0.29859497206887003
6,non_mated,0.3432348270949445
6,non_mated,0.4770402892823338
6,non_mated,0.4651459670377663
6,non_mated,0.13529645685063008
6,non_mated,0.5472543533690705
6,non_mated,0.1677301715389713
6,non_mated,0.19645262994053125
6,non_mated,0.4035214716359698
6,non_mated,0.42598346176894386
6,non_mated,0.2327374825308081
6,non_mated,0.5287471550568618
6,non_mated,0.4475580172858474
6,non_mated,0.2502319226079729
6,non_mated,0.4510880649011422
6,non_mated,0.5213925044428208
6,non_mated,0.5045965597166759
6,non_mated,0.3558783974945623
6,non_mated,0.24243779374946012
6,non_mated,0.4934006812291731
6,non_mated,0.3357975937474823
6,non_mated,0.4261365238520992
6,non_mated,0.3066897933659728
6,non_mated,0.5274712580642541
6,non_mated,0.42158727833879095
6,non_mated,0.2976451633936059
6,non_mated,0.25444097136573063
6,non_mated,0.3212769075395275
6,non_mated,0.19655623831173402
6,non_mated,0.36098294529587316
6,non_mated,0.6444497737494668
6,non_mated,0.4580924851985866
6,non_mated,0.18554829021259547
6,non_mated,0.41375036261105397
6,non_mated,0.460785266401819
6,non_mated,0.21246486248777746
6,non_mated,0.4170597961288995
6,non_mated,0.3264979005380019
6,non_mated,0.34946349935452076
6,non_mated,0.3259299416848155
6,non_mated,0.3971772264185139
6,non_mated,0.24501522366228792
6,non_mated,0.3372587118285247
6,non_mated,0.3664214091963743
6,non_mated,0.28769331882293536
6,non_mated,0.5782422366581241
6,non_mated,0.3231391785773291
6,non_mated,0.43085110382769914
6,non_mated,0.3827191101980442
6,non_mated,0.09315521417635228
6,non_mated,0.5105474236348133
6,non_mated,0.3340890331611828
6,non_mated,0.4328740901293421
6,non_mated,0.646712788563554
6,non_mated,0.2583555014148691
6,non_mated,0.5322977505041412
6,non_mated,0.48263763471324167
6,non_mated,0.28680031494758573
6,non_mated,0.5841074613709599
6,non_mated,0.5337379870912731
6,non_mated,0.4015775225942797
6,non_mated,0.5427965224413451
6,non_mated,0.169205982314085
6,non_mated,0.5034266315037902
6,non_mated,0.40479947154287577
6,non_mated,0.23715058065796552
6,non_mated,0.38599714070120517
6,non_mated,0.35160203898689213
6,non_mated,0.3058786239236741
6,non_mated,0.30209323113443437
6,non_mated,0.25620686083760597
6,non_mated,0.541317389379114
6,non_mated,0.08982056804788366
6,non_mated,0.3573053080006887
6,non_mated,0.5200365588252012
6,non_mated,0.22631671508445905
6,non_mated,0.3122400757303435
6,non_mated,0.34174556954010954
6,non_mated,0.4037923581452917
